鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,車位移轉總面積平方公尺,建案名稱,棟及號,解約情形,Year,Month
善化區,房地(土地+建物),臺南市善化區小新里11鄰善新西路662巷16號,87.86,住,,,1030509,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1030225,197.17999999999998,4,1,4,有,有,7350000,37276,,0.0,0,,RPQQMLKMNHJFFER76CA,179.02,0.0,17.77,,,,,,,103.0,5.0
善化區,房地(土地+建物),臺南市善化區小新里11鄰善新西路660巷15號,89.84,住,,,1030509,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1030225,199.82,7,0,7,有,有,7350000,36783,,0.0,0,,RPTQMLKMNHJFFER07CA,181.66,0.0,17.77,,,,,,,103.0,5.0
善化區,房地(土地+建物),臺南市善化區小新里11鄰善新西路660巷7號,87.86,住,,,1030509,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1030225,197.17999999999998,7,0,7,有,有,7350000,37276,,0.0,0,,RPWQMLKMNHJFFER37CA,179.02,0.0,17.77,,,,,,,103.0,5.0
安定區,房地(土地+建物),臺南市安定區許中營38之13號,85.0,,鄉村區,乙種建築用地,1030331,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1030114,201.31,5,2,3,有,無,5770000,28662,,0.0,0,,RPXOMLTJOHJFFER97CA,181.62,0.0,19.69,,,,,,,103.0,3.0
新市區,土地,東大社段497地號,3181.0,,特定農業區,農牧用地,1030326,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6100000,1918,,0.0,0,,RPTOMLLKOHJFFER86CA,0.0,0.0,0.0,,,,,,,103.0,3.0
歸仁區,土地,崙子頂段448-19地號,175.8,,一般農業區,甲種建築用地,1030501,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2350000,13367,,0.0,0,親友、員工或其他特殊關係間之交易。,RPOOMLRLNHJFFFR07CA,0.0,0.0,0.0,,,,,,,103.0,5.0
仁德區,房地(土地+建物),臺南市仁德區文華路三段１８９巷９２弄４１號,91.33,農,,,1030330,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0970111,178.51,5,2,5,有,無,7600000,42575,,0.0,0,,RPPNMLMJOHJFFFR09CA,0.0,0.0,0.0,,,,,,,103.0,3.0
仁德區,房地(土地+建物)+車位,臺南市仁德區後壁里德洋二街３９巷６３弄２號四樓之５,28.68,住,,,1030505,土地1建物1車位1,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860509,114.5,3,2,2,有,有,2100000,18341,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。,RPTNMLKMNHJFFFR86CA,74.63,0.0,2.27,,,,,,,103.0,5.0
關廟區,土地,深坑子段849-11地號,597.0,,一般農業區,農牧用地,1030508,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2100000,3518,,0.0,0,,RPSNMLOJOHJFFFR96CA,0.0,0.0,0.0,,,,,,,103.0,5.0
龍崎區,土地,崎頂段1044-2地號,1106.0,,山坡地保育區,農牧用地,1030415,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1220000,1103,,0.0,0,,RPTOMLNJOHJFFFR07CA,0.0,0.0,0.0,,,,,,,103.0,4.0
仁德區,房地(土地+建物)+車位,臺南市仁德區新田里民安路二段５１號二樓之３,24.97,住,,,1030430,土地1建物1車位1,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820330,120.25,3,2,2,有,有,3200000,26611,坡道平面,0.0,0,,RPOOMLKKOHJFFFR98CA,68.96,0.0,9.65,,,,,,,103.0,4.0
關廟區,土地,五甲段1392地號,18071.0,,一般農業區,農牧用地,1030227,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12500000,692,,0.0,0,,RPOOMLRKOHJFFFR07CA,0.0,0.0,0.0,,,,,,,103.0,2.0
關廟區,房地(土地+建物),臺南市關廟區東勢里和平路22巷16弄3號,84.0,住,,,1030430,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0880128,178.32,4,2,3,有,無,3300000,18506,,0.0,0,,RPTNMLNKOHJFFFR07CA,161.12,0.0,17.2,,,,,,,103.0,4.0
安平區,房地(土地+建物),臺南市安平區永華二街59巷37號,81.0,住,,,1030513,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0820507,229.67,6,2,7,有,無,9300000,40493,,0.0,0,,RPTOMLRLNHJFFAD38DA,209.41,0.0,20.26,,,,,,,103.0,5.0
中西區,房地(土地+建物),臺南市中西區民權路一段179號四樓之2,4.17,商,,,1030516,土地1建物1車位0,四層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0691125,23.86,1,0,1,有,無,260000,10897,,0.0,0,,RPRNMLSLNHJFFAD18DA,16.54,0.0,0.0,,,,,,,103.0,5.0
永康區,房地(土地+建物),臺南市永康區大橋里中山南路６１號六樓之６及六樓之7,9.24,住,,,1030513,土地1建物2車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800605,59.66,2,0,2,有,有,1680000,28160,,0.0,0,,RPWNMLTLNHJFFHR18CA,36.33,0.0,6.21,,,,,,,103.0,5.0
永康區,房地(土地+建物),臺南市永康區安康里中華西街１９６巷４２號九樓之１,7.12,住,,,1030512,土地1建物1車位0,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880824,64.16,2,1,1,有,有,2040000,31796,,0.0,0,,RPPNMLKMNHJFFHR66CA,46.83,0.0,3.41,,,,,,,103.0,5.0
永康區,土地,中灣段947地號,11.2,商,,,1030326,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,356034,31789,,0.0,0,,RPPPMLTLNHJFFHR67CA,0.0,0.0,0.0,,,,,,,103.0,3.0
永康區,房地(土地+建物),臺南市永康區大同街３８０巷８５號,105.0,住,,,1030409,土地1建物1車位0,全,四層,透天厝,住家用,見其他登記事項,1021231,221.0,4,3,4,有,無,8500000,38462,,0.0,0,1.權利人共2人2.私契日期101.12.1,RPOQMLKMNHJFFHR86CA,208.4,0.0,12.6,,,,,,,103.0,4.0
永康區,房地(土地+建物),臺南市永康區蔦松一街２１巷９號,249.0,住,,,1030307,土地2建物1車位0,全,一層,透天厝,住家用,磚造,0610401,91.22,0,0,0,無,無,6500000,71256,,0.0,0,,RPOOMLTJOHJFFHR37CA,0.0,0.0,0.0,,,,,,,103.0,3.0
永康區,房地(土地+建物)+車位,臺南市永康區中興里中華路２８０巷１８弄１１號,27.45,住,,,1030425,土地1建物1車位1,一層，二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820510,136.16,2,2,2,有,有,4100000,30112,坡道平面,0.0,0,,RPTNMLTKOHJFFHR87CA,86.27,0.0,9.07,,,,,,,103.0,4.0
永康區,房地(土地+建物),臺南市永康區民族路１９０巷１０號,192.36,住,,,1030502,土地1建物1車位0,全,四層,透天厝,住家用,見其他登記事項,1021126,268.61,6,2,5,有,無,14550000,54168,,0.0,0,,RPWNMLQKOHJFFHR87CA,265.64,0.0,2.97,,,,,,,103.0,5.0
永康區,土地,車行段161-1地號,19.25,住,,,1030501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,232400,12073,,0.0,0,屬於共有土地及親戚特殊關係間之交易,RPPNMLNLOHJFFHR96CA,0.0,0.0,0.0,,,,,,,103.0,5.0
永康區,土地,六甲頂段528地號,2379.0,住,,,1030430,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,198000000,83228,,0.0,0,,RPXNMLNLOHJFFHR77CA,0.0,0.0,0.0,,,,,,,103.0,4.0
永康區,房地(土地+建物),臺南市永康區安康里大橋一街５７之５號八樓之１８,3.46,住,,,1030514,土地1建物1車位0,八層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0880824,34.53,1,1,1,有,無,1250000,36200,,0.0,0,,RPPPMLNLOHJFFHR17CA,22.54,0.0,3.17,,,,,,,103.0,5.0
楠西區,房地(土地+建物),臺南市楠西區民生路１８１號,79.71,住,,,1030510,土地1建物1車位0,全,三層,透天厝,住商用,見其他登記事項,0831228,159.42,4,1,3,有,無,3200000,20073,,0.0,0,,RPRNMLKMNHJFFGR76CA,149.72,0.0,9.7,,,,,,,103.0,5.0
南化區,土地,頭份段150地號,4684.05,,山坡地保育區,農牧用地,1030521,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1100000,235,,0.0,0,,RPPNMLMJOHJFFGR56CA,0.0,0.0,0.0,,,,,,,103.0,5.0
南化區,房地(土地+建物),臺南市南化區南化２４之４號,100.0,,山坡地保育區,丙種建築用地,1030421,土地1建物1車位0,全,一層,透天厝,商業用,加強磚造,0720606,37.19,2,1,1,有,無,3000000,80667,,0.0,0,,RPTNMLKLOHJFFGR96CA,37.19,0.0,0.0,,,,,,,103.0,4.0
南化區,土地,南化段104-4地號,291.6,,山坡地保育區,農牧用地,1030505,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1250000,4287,,0.0,0,含增建或未登記建物。,RPUNMLNLOHJFFGR37CA,0.0,0.0,0.0,,,,,,,103.0,5.0
南化區,土地,南化段104-4地號,291.6,,山坡地保育區,農牧用地,1030505,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1500000,5144,,0.0,0,含增建或未登記建物。,RPPNMLOLOHJFFGR96CA,0.0,0.0,0.0,,,,,,,103.0,5.0
永康區,房地(土地+建物),臺南市永康區烏竹里自強路773巷2弄5號三樓之4,14.27,住,,,1030509,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830128,96.6,2,1,2,有,有,3000000,31056,,0.0,0,,RPXOMLRLNHJFFHR18CA,0.0,0.0,0.0,,,,,,,103.0,5.0
永康區,房地(土地+建物)+車位,臺南市永康區中華二路２６６巷２０號十九樓之５,10.01,住,,,1030510,土地1建物1車位1,十九層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860128,119.13,3,2,2,有,有,3800000,31898,坡道機械,0.0,0,,RPTOMLRLNHJFFHR77CA,72.32,1.48,10.67,,,,,,,103.0,5.0
永康區,房地(土地+建物),臺南市永康區永明街２１１號,80.0,住,,,1030424,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0930406,177.63,5,2,3,有,無,8580000,48303,,0.0,0,,RPQNMLTLNHJFFHR57CA,162.04,0.0,15.59,,,,,,,103.0,4.0
永康區,房地(土地+建物),臺南市永康區西勢里富強路一段2巷31弄7號三樓,13.33,住,,,1030515,土地2建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820812,80.17999999999999,3,1,2,有,有,2000000,24944,,0.0,0,,RPVPMLRLNHJFFHR08CA,55.96,0.0,11.36,,,,,,,103.0,5.0
東區,房地(土地+建物),臺南市東區東寧路西段25號十三樓之1,4.37,住,,,1030503,土地1建物1車位0,十三層,十五層,套房(1房1廳1衛),住家用,鋼筋混凝土構造,0860902,26.59,1,1,1,有,有,2160000,81234,,0.0,0,,RPXOMLRLNHJFFCD98DA,23.31,0.0,3.28,,,,,,,103.0,5.0
安南區,房地(土地+建物),臺南市安南區安通三街81號,96.29,住,,,1030425,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0990924,169.42,5,2,3,有,無,9600000,56664,,0.0,0,,RPPOMLRLNHJFFBD08DA,154.75,0.0,14.67,,,,,,,103.0,4.0
柳營區,土地,山子段413地號,4236.0,,特定農業區,農牧用地,1030507,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7116480,1680,,0.0,0,,RPVNMLRLNHJFFAR27DA,0.0,0.0,0.0,,,,,,,103.0,5.0
新營區,房地(土地+建物),臺南市新營區忠政里中正路39巷47之2號,48.69,住,,,1030516,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770104,89.31,3,1,2,有,有,1780000,19928,,0.0,0,,RPOOMLSLNHJFFAR76DA,0.0,0.0,0.0,,,,,,,103.0,5.0
新營區,房地(土地+建物),臺南市新營區太子宮20之13號,115.0,住,,,1030514,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1021225,202.05,4,2,5,有,無,6800000,33655,,0.0,0,,RPTNMLKMNHJFFAR09DA,189.29,12.76,0.0,,,,,,,103.0,5.0
柳營區,土地,五軍營段112-2地號,7842.0,,特定農業區,水利用地,1030520,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3500000,446,,0.0,0,,RPSNMLNJOHJFFAR09DA,0.0,0.0,0.0,,,,,,,103.0,5.0
官田區,房地(土地+建物),臺南市官田區拔子林73之37號,103.0,,鄉村區,乙種建築用地,1030428,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0691008,102.06,2,2,2,有,無,1000000,9798,,0.0,0,,RPWNMLTLNHJFFCR77DA,102.06,0.0,0.0,,,,,,,103.0,4.0
官田區,土地,西庄段425地號,93.14,,鄉村區,乙種建築用地,1030519,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,290000,3114,,0.0,0,,RPQNMLTLNHJFFCR17DA,0.0,0.0,0.0,,,,,,,103.0,5.0
下營區,土地,下營段2485地號,1772.0,,特定農業區,農牧用地,1030505,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2658000,1500,,0.0,0,,RPRNMLSLNHJFFCR17DA,0.0,0.0,0.0,,,,,,,103.0,5.0
後壁區,土地,本協段386-2地號,687.0,,特定農業區,農牧用地,1030512,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,425940,620,,0.0,0,,RPUNMLRLNHJFFBR27DA,0.0,0.0,0.0,,,,,,,103.0,5.0
下營區,房地(土地+建物),臺南市下營區仁南街46號,124.15,住,,,1030428,土地2建物1車位0,全,四層,透天厝,住家用,見其他登記事項,1030128,182.51,3,2,2,有,無,5000000,27396,,0.0,0,,RPQNMLNJOHJFFCR09DA,0.0,0.0,0.0,,,,,,,103.0,4.0
山上區,土地,石子崎段1-7地號,3379.85,,一般農業區,農牧用地,1030417,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1345899,398,,0.0,0,,RPUOMLKMNHJFFER07DA,0.0,0.0,0.0,,,,,,,103.0,4.0
善化區,土地,圳西段337地號,25.66,住,,,1030513,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,有,700000,27280,,0.0,0,,RPRNMLSLNHJFFER37DA,0.0,0.0,0.0,,,,,,,103.0,5.0
善化區,建物,臺南市善化區小新里成功新村57號七樓,0.0,,,,1030513,土地0建物1車位0,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830923,79.79,2,1,1,有,有,1000000,12533,,0.0,0,,RPSNMLSLNHJFFER47DA,0.0,0.0,0.0,,,,,,,103.0,5.0
新化區,土地,北勢段639地號,2963.0,,特定農業區,農牧用地,1030426,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,500000,169,,0.0,0,親友、員工或其他特殊關係間之交易。,RPSNMLNJOHJFFER86DA,0.0,0.0,0.0,,,,,,,103.0,4.0
關廟區,房地(土地+建物),臺南市關廟區關新路2段51巷68弄7號,118.0,,鄉村區,乙種建築用地,1030507,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1030321,240.25,5,2,4,有,無,6860000,28554,,0.0,0,,RPWNMLRLNHJFFFR87DA,219.86,0.0,20.39,,,,,,,103.0,5.0
仁德區,土地,保甲段327地號,496.48,農,,,1030507,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,6043,,0.0,0,,RPQNMLSLNHJFFFR37DA,0.0,0.0,0.0,,,,,,,103.0,5.0
安南區,房地(土地+建物),臺南市安南區安富街１９９巷５弄１１號,79.65,住,,,1030428,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0800513,218.74,3,2,2,有,無,5850000,26744,,0.0,0,,RPXNMLSLNHJFFBD98EA,208.32,0.0,10.42,,,,,,,103.0,4.0
永康區,房地(土地+建物)+車位,臺南市永康區永明街263之10號,26.0,住,,,1030427,土地1建物1車位1,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0821109,114.78,3,2,2,有,有,4050000,35285,一樓平面,0.0,0,,RPPOMLSLNHJFFHR57DA,76.32,0.0,10.81,,,,,,,103.0,4.0
南區,房地(土地+建物),臺南市南區金華路二段２８９巷５弄４１號,74.0,住,,,1030414,土地1建物1車位0,全,四層,透天厝,見其他登記事項,見其他登記事項,0920704,195.32,4,3,3,有,無,8650000,44286,,0.0,0,,RPUNMLSLNHJFFCD78EA,174.04,1.89,19.39,,,,,,,103.0,4.0
南區,土地,天后段667地號,42.7,住,,,1030502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2404010,56300,,0.0,0,,RPTNMLPLOHJFFCD48EA,0.0,0.0,0.0,,,,,,,103.0,5.0
歸仁區,土地,歸仁北段191-61地號,18.0,住,,,1030429,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,490050,27225,,0.0,0,,RPSOMLTJOHJFFFR77EA,0.0,0.0,0.0,,,,,,,103.0,4.0
歸仁區,土地,歸仁南段1305-46地號,98.0,,鄉村區,乙種建築用地,1030512,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3238000,33041,,0.0,0,,RPTOMLTJOHJFFFR87EA,0.0,0.0,0.0,,,,,,,103.0,5.0
歸仁區,建物,臺南市歸仁區六甲六路50巷22號,0.0,,,,1030512,土地0建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1030212,208.73,5,2,4,有,無,3062000,14670,,0.0,0,,RPUOMLTJOHJFFFR97EA,0.0,0.0,0.0,,,,,,,103.0,5.0
歸仁區,建物,臺南市歸仁區六甲六街50巷20號,0.0,,,,1030512,土地0建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1030212,208.73,5,2,4,有,無,3062000,14670,,0.0,0,,RPVOMLTJOHJFFFR08EA,0.0,0.0,0.0,,,,,,,103.0,5.0
歸仁區,土地,歸仁南段1305-47地號,98.0,,鄉村區,乙種建築用地,1030512,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3238000,33041,,0.0,0,,RPQNMLKKOHJFFFR66EA,0.0,0.0,0.0,,,,,,,103.0,5.0
歸仁區,土地,歸仁南段1305-48地號,100.0,,鄉村區,乙種建築用地,1030512,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3038000,30380,,0.0,0,,RPRNMLKKOHJFFFR76EA,0.0,0.0,0.0,,,,,,,103.0,5.0
龍崎區,土地,中坑子段477-7地號,2010.0,,山坡地保育區,農牧用地,1030323,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,300000,149,,0.0,0,,RPUNMLTLNHJFFFR97EA,0.0,0.0,0.0,,,,,,,103.0,3.0
歸仁區,建物,臺南市歸仁區六甲六路50巷18號,0.0,,,,1030512,土地0建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1030212,208.73,5,2,4,有,無,3062000,14670,,0.0,0,,RPQOMLTJOHJFFFR57EA,0.0,0.0,0.0,,,,,,,103.0,5.0
永康區,土地,大灣段5251地號,1900.0,農,,,1030507,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,26500000,13947,,0.0,0,,RPVOMLSLNHJFFHR18DA,0.0,0.0,0.0,,,,,,,103.0,5.0
永康區,房地(土地+建物),臺南市永康區五福街21號二樓之2,5.48,住,,,1030515,土地2建物1車位0,二層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0800619,32.49,0,0,0,無,無,980000,30163,,0.0,0,,RPRNMLTLNHJFFHR77DA,23.61,0.0,0.0,,,,,,,103.0,5.0
永康區,房地(土地+建物),臺南市永康區國光6街90巷12號5樓,22.06,住,,,1030512,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810623,103.43,3,2,2,有,有,3300000,31906,,0.0,0,,RPVNMLOJOHJFFHR57DA,70.1,0.0,10.68,,,,,,,103.0,5.0
永康區,房地(土地+建物),臺南市永康區蔦松二段87巷5號,69.0,住,,,1030503,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0690201,92.34,3,2,3,有,無,3600000,38986,,0.0,0,,RPTNMLNJOHJFFHR27DA,0.0,0.0,0.0,,,,,,,103.0,5.0
安南區,土地,淵西段227-4地號,93.04,其他,,,1030509,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,126600,1361,,0.0,0,,RPVNMLTLNHJFFBD88EA,0.0,0.0,0.0,,,,,,,103.0,5.0
永康區,土地,鹽行段1290地號,2044.0,農,,,1030516,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,44641900,21840,,0.0,0,,RPXNMLSJMHKFFHR08DA,0.0,0.0,0.0,,,,,,,103.0,5.0
仁德區,土地,岳王段68地號,623.92,農,,,1030505,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7170000,11492,,0.0,0,,RPRNMLTLNHJFFFR57DA,0.0,0.0,0.0,,,,,,,103.0,5.0
仁德區,土地,大甲段1621地號,1.0,,一般農業區,農牧用地,1030410,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2400,0,,0.0,0,鄰地辦理合併分割共割用特殊關係間之交易。,RPOOMLTLNHJFFFR37DA,0.0,0.0,0.0,,,,,,,103.0,4.0
仁德區,土地,大甲段1620地號,1.0,,一般農業區,農牧用地,1030410,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2400,0,,0.0,0,鄰地辦理合併分割共割用特殊關係間之交易。,RPPOMLTLNHJFFFR47DA,0.0,0.0,0.0,,,,,,,103.0,4.0
仁德區,房地(土地+建物)+車位,臺南市仁德區和愛街7號五樓之1,49.35,住,,,1030408,土地1建物1車位1,五層,九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990422,157.43,3,2,2,有,有,3525986,22397,坡道平面,0.0,0,,RPPNMLRLOHJFFFR27DA,89.59,0.0,9.06,,,,,,,103.0,4.0
仁德區,房地(土地+建物)+車位,臺南市仁德區和愛街7號八樓之5,49.35,住,,,1030408,土地1建物1車位1,八層,九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990422,157.43,3,2,2,有,有,3525986,22397,坡道平面,0.0,0,,RPQNMLRLOHJFFFR37DA,89.59,0.0,9.06,,,,,,,103.0,4.0
仁德區,房地(土地+建物)+車位,臺南市仁德區和愛街8號十四樓之5,44.53,住,,,1030408,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990422,164.17,3,2,2,有,有,3570023,21746,坡道平面,0.0,0,,RPSNMLRLOHJFFFR57DA,95.38,0.0,10.28,,,,,,,103.0,4.0
善化區,土地,曾文段296-1地號,20.83,,鄉村區,交通用地,1030523,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,135395,6500,,0.0,0,1.土地增值稅由買方繳納.2.本筆土地為交通用地 依公告現值買賣.,RPTNMLNJOHJFFER96DA,0.0,0.0,0.0,,,,,,,103.0,5.0
西港區,房地(土地+建物),臺南市西港區南海里南海埔127之15號三樓之1,38.91,住,,,1030503,土地2建物1車位0,三層,六層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0840918,121.77,3,2,2,有,有,1720000,14125,,0.0,0,,RPQOMLNJOHJFFDR66DA,81.34,0.0,11.4,,,,,,,103.0,5.0
白河區,房地(土地+建物),臺南市白河區永安里新興路551號,79.0,住,,,1030519,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0710929,136.58,4,2,3,有,無,5800000,42466,,0.0,0,,RPQNMLNJOHJFFBR98DA,0.0,0.0,0.0,,,,,,,103.0,5.0
麻豆區,土地,溝子墘段429-12地號,772.33,,特定農業區,農牧用地,1030513,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,1554,,0.0,0,,RPPNMLTLNHJFFCR07DA,0.0,0.0,0.0,,,,,,,103.0,5.0
下營區,土地,大屯寮段1929地號,1750.0,,特定農業區,農牧用地,1030505,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1365000,780,,0.0,0,親友、員工或其他特殊關係間之交易。,RPSNMLTLNHJFFCR37DA,0.0,0.0,0.0,,,,,,,103.0,5.0
新營區,房地(土地+建物),臺南市新營區太北里太子宮8-22號,76.53,住,,,1030505,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0820209,162.51,3,2,3,有,無,2600000,15999,,0.0,0,,RPUNMLNJOHJFFAR66DA,0.0,0.0,0.0,,,,,,,103.0,5.0
鹽水區,土地,下中段牛稠子小段401地號,3728.0,,特定農業區,農牧用地,1030512,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2721440,730,,0.0,0,,RPQNMLPJOHJFFAR09DA,0.0,0.0,0.0,,,,,,,103.0,5.0
新營區,房地(土地+建物),臺南市新營區太子宮20之11號,115.0,住,,,1030514,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1021225,202.05,4,2,5,有,無,6800000,33655,,0.0,0,,RPUNMLKMNHJFFAR56DA,189.29,12.76,0.0,,,,,,,103.0,5.0
新營區,房地(土地+建物),臺南市新營區太子宮20之10號,132.0,住,,,1030514,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1021225,204.13,4,2,5,有,無,7100000,34782,,0.0,0,,RPVNMLKMNHJFFAR66DA,191.15,12.98,0.0,,,,,,,103.0,5.0
新營區,房地(土地+建物),臺南市新營區茄苳腳13-7號4樓之2,26.13,住,,,1030515,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0810729,99.86999999999999,3,1,1,有,無,1250000,12516,,0.0,0,,RPRNMLTLNHJFFAR07DA,72.89,0.53,7.65,,,,,,,103.0,5.0
新營區,房地(土地+建物),臺南市新營區中華路19之3號,16.26,商,,,1030520,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820707,103.17,3,2,2,有,無,2100000,20355,,0.0,0,,RPPNMLKMNHJFFAR68DA,67.36,0.0,7.06,,,,,,,103.0,5.0
新營區,房地(土地+建物),臺南市新營區太子宮20之2號,127.0,住,,,1030514,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1021225,204.13,4,2,5,有,無,6900000,33802,,0.0,0,,RPPNMLNJOHJFFAR78DA,191.15,12.98,0.0,,,,,,,103.0,5.0
東區,房地(土地+建物),臺南市東區崇德二十街57號4樓之1,15.68,住,,,1030508,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0811012,101.55,2,2,2,有,有,3750000,36928,,0.0,0,,RPSOMLSLNHJFFCD58DA,65.39,0.0,8.64,,,,,,,103.0,5.0
南區,房地(土地+建物),臺南市南區鯤鯓路102巷166號,82.65,住,,,1030408,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土構造,0681003,144.15,5,2,3,有,無,2500000,17343,,0.0,0,,RPTOMLSLNHJFFCD68DA,144.15,0.0,0.0,,,,,,,103.0,4.0
